Ocean.Depth of warm surface ocean layer,Ocean.Thickness of intermediate ocean layer,Ocean.Depth of cold surface ocean layer,Ocean.Reference overturning strength in Sv,Ocean.Reference intermediate to warm surface ocean mixing strength,Ocean.Reference cold surface to deep ocean mixing strength,Ocean.Reference strength of biological carbon pump in low latitude ocean,Ocean.Reference strength of biological carbon pump in high latitude ocean,Ocean.High latitude carbon pump transfer efficiency
89.89325649703986,547.3506088790829,81.93797748164347,13.892552568582355,82.68052896150759,10.621790990717235,1.8673935422284,6.106194226803376,0.44172665679979994
183.4463398572888,940.7142798886518,161.88226473428398,15.560315725054231,81.22152790136253,15.877227809171204,1.7433925918603688,8.903256882537168,0.32306923170026197
130.20004095338874,463.45535445861964,474.6520591670452,19.358502896417995,88.01170414701116,16.13090537799004,2.4415380704541865,7.430834066463987,0.37137547555239814
278.25692596486783,487.1526172955048,243.01346229267622,18.648518931774078,89.51182735393837,17.145959000281792,2.612787620654981,9.914505365184962,0.17297028117824
160.8032418745656,581.5053111868673,341.34547368966287,27.769030097206876,64.10229419464423,28.035695504054694,0.9792004905154433,9.78715579168843,0.146902180682284
475.01967449825725,669.5553131829926,450.4730625138595,18.900313065371652,60.358722349337434,12.920984588560628,2.885138886474467,9.492583808701257,0.16785480946692838
392.1342633295467,329.94748435815154,302.97342265348925,15.693089269572988,61.04510064815888,20.465750306477076,2.1807355477931956,7.221553665196624,0.49168180273074524
100.87186592368099,426.9772682946437,361.87228934549506,22.1957675759956,76.94308424947683,13.481013183300899,2.168157192341222,4.252309269869168,0.3427005523523554
269.7295409811202,985.7907975985607,66.69153947916553,24.271840908468263,69.26432252742126,20.192205429043945,0.9862528341876036,5.413427914373557,0.4836582099997272
144.39848920035993,813.533262128907,105.00367226616946,24.983612375960956,78.37969804723267,27.051442005932035,0.29712206898726157,6.4555020451714,0.24679265765708017
286.1524090536677,702.8667216995877,420.2915324022055,11.052459476026147,77.16100616940786,26.12059773934484,0.3309403248048205,11.475067893760192,0.4586499196662541
493.1963811743855,774.6728071789687,486.74562761298654,16.29106769438151,62.766021584203656,26.604921202913246,2.4120660371519653,10.003345536216369,0.33611144211403665
175.84682425418376,996.5529229397526,499.2852039106642,18.709883668318703,55.41786452933067,10.087798413527842,2.0338288866091543,8.314124358459736,0.18226582314900697
437.98608751263407,594.3115913375286,384.4516965733455,28.011703544221305,66.76634067444056,21.16656633909203,2.4108825315597002,9.74195919758197,0.44162411669154644
82.02098957236554,793.7509307250301,407.08972435899835,22.78764697696217,56.806958586630486,29.183154552824064,2.370302565129292,8.440081425825749,0.2277834743287643
421.57253629987275,717.9242065129605,488.5000530119557,24.10075463644639,62.580504205607106,19.6493658914382,1.2850116752832232,4.979446817939385,0.44259409869150246
493.4668589040559,527.8898849298373,349.6546980700348,16.020886293785303,54.51417544792088,28.09471055211567,2.189716111497459,6.0263934473587275,0.4546374646410182
233.2878891764308,592.176142888542,401.05937067099575,12.131060604868047,64.89821675249854,15.577667789589704,1.9903919623275144,10.290364434090264,0.24342226244736734
402.8818020033753,723.9035936297186,90.44698269699411,27.460003518405905,52.97093981253658,26.026626311051402,2.5636259300119373,5.100143324998033,0.3249010571421035
384.2058389462289,577.8608498459971,425.3829259732688,16.308729538942615,75.82050376722675,20.21037565533598,0.2922526378355348,7.090595778302525,0.1234933780113689
240.23499225115455,342.44726430606045,364.38264005359486,10.830408748742963,72.68407438056298,19.672640671495763,2.2795892675933684,7.874939106397202,0.20655403654922902
175.0170210951802,391.5795591365354,198.73774885689892,14.73895442100773,62.56275920920473,18.139336308819146,0.36684059058383,8.719277677055906,0.35115701392098175
379.7293889304336,394.12496382275924,277.08112565500653,20.376118786360934,67.2104108914011,17.933382036900976,0.6203873526751399,6.121639053992216,0.17455834033517637
409.97582253115877,656.7885404774768,246.558930293238,14.389725526913534,87.44814319620038,15.866889745289965,2.4330366767101843,9.669483549613712,0.2715012091133061
376.1259615899072,300.43684263669985,184.51759053060442,13.314895233169448,89.0282029053586,26.523783219671508,2.1695463947359994,9.246338951541109,0.11964515852694504
166.75513322485205,976.0734389482409,436.35567709944115,16.296231237467147,85.73089223782343,24.86527759027778,0.9090704995017049,11.501330679849906,0.3837835180247028
339.0347945762519,519.4679604366063,456.5429039119272,10.520950200062716,76.24442565138213,10.819696810439892,1.4357165696924412,5.617058483818759,0.3857476340615892
125.91610784463691,610.8246532294422,486.0861848027093,19.876213359696454,52.843127225989626,10.610605621179946,1.1633589705977427,4.655620558549793,0.33990268105562693
279.7701419121836,722.6756912961741,161.6121351628533,29.204849121705216,70.65347296521999,10.003043882858854,1.24807596457301,5.062182112082481,0.2506564261379124
71.00572633963391,430.7190053746489,74.73586311530765,20.494337628065956,68.14793308064102,24.938513975383167,0.26610740337757965,8.168973398799771,0.39458139568125494
480.87036282245293,843.2119805492059,72.02181808161873,25.745159557345104,73.56657297393215,19.316972430163055,0.7869075112752327,4.03923586505283,0.26803991576944713
317.6770008335238,418.3943731632662,488.1307808509752,24.829743069647822,53.727340133116265,19.767901728781858,0.23753205709040004,6.047480279485957,0.18378996296972555
196.36497072490633,656.5116715045467,343.19899344729316,16.88195445759166,68.95883958303821,28.718247992919416,0.9897304438330997,4.781038329080501,0.13401427548932482
113.33979696213157,983.79952094507,114.10330415024987,28.074027044098738,81.44800410089462,17.19376007786918,1.3469979474607416,7.905719857450272,0.45482829614565856
165.96083570525508,871.7582798841343,446.0755674802368,11.609576269240664,64.04590957065817,16.820805954412094,0.022939089963253445,8.51406224036518,0.16750683513162762
283.1180825848893,557.4190953219343,206.49025836666,23.06527314863039,55.78947129389401,25.69386733850019,2.354146246757137,10.693096011910201,0.424507197870048
483.8659019236979,666.7583875523444,409.63052737735376,21.44689845273233,69.48678321209164,24.54260217934298,2.285462346583653,7.528422640390834,0.18853927983053775
435.8680842169928,855.6117827509948,473.16040574793385,24.190694559510067,85.7275529185634,18.432644195155866,2.925980577141218,9.143912061872841,0.17688756835752512
56.742734111479805,632.723802857457,232.71328998862197,20.440811421418033,60.26635070199852,14.100835493921352,0.7973571015819823,9.80974055322179,0.3992210439430479
227.62334870299136,528.3357046704077,405.2046641159841,11.900784215152711,72.38159276712176,28.264723515367276,0.28603347605430707,6.371287753872605,0.20453555309094096
477.58537228082804,676.5196713485923,214.77266038916702,21.599316330260965,80.96143115376691,17.57676712818645,1.2930723172183125,10.951857309064366,0.10887134969949108
201.44783081332218,419.87877052543615,63.6530885475611,11.362394853294175,87.02104622136815,10.511787403633567,0.09565106190900352,5.021068353894528,0.10199412991141128
413.46633285709476,813.7933949033751,94.90272223024326,24.340344031402868,89.00952244701571,17.466786747731273,1.7741144481642401,9.086547508205129,0.28737122908246593
383.3981821858479,497.5869353080479,53.426752892100275,22.508660745485017,79.661081038182,22.97918720197415,0.8331733860011308,7.917647191116151,0.3320222263443087
207.32497463989966,868.6372726948728,140.21541334348728,11.37252973508134,76.65927430187534,10.067906202572939,0.2666611206171444,9.400418064744198,0.1459783746517581
493.9771308501936,308.96455803184523,138.1319835330287,26.870410314399372,60.859151282916876,10.896083831382938,2.678002931433549,9.399147614934845,0.3268988242360569
307.89118948964614,998.0803198899521,394.25917329656033,13.059313255433324,76.78766525388008,14.30610674572625,1.085770828353061,11.397216938089429,0.418135419269004
308.6226031320668,900.4046337115726,402.8413496520642,27.09141243917561,52.78565123201144,23.465491389696307,1.0746421345764594,7.332004070089976,0.19369175215834655
257.03136029837333,546.1469969632851,138.88082029950425,12.424612382286961,72.47961102891534,27.18932524045162,0.9521563095887805,7.027695595531035,0.49822588634928644
135.42039281511958,556.0766191672894,476.1240263546747,25.840625275832377,69.77100972405084,23.0729151020144,0.844326481634386,9.560116438669517,0.1635482146140968
119.20856924482334,432.81365324706184,179.49112078009674,21.828534892201176,86.25973295282546,29.80749910857122,1.6526110665505302,4.039621526085485,0.30330642788089823
198.35693726789987,855.9797478544972,88.1126894068336,23.642783385546146,85.71018480176036,25.69531712467449,2.8811815664336473,6.323673887193273,0.183480634666511
204.59742104568898,977.6584529956601,477.82918765181745,29.700870751297806,67.30683216584413,15.116155662638885,2.1364108512265143,6.876411143870057,0.21600486305770292
475.72473094789154,748.2366241027182,125.03466464302262,26.634890955250807,53.55974977547778,22.461131285970623,2.8371401152182307,10.080925469697343,0.4507015840852179
193.68068533352096,687.1111637821452,476.45766539751776,17.38343579156154,70.4477175265234,19.118515063202068,0.2767757426559744,7.844990954333887,0.40169987381731576
485.5346749396082,969.4364610607299,343.1352030253513,14.7071165877686,81.21677525117826,12.100400366386586,0.2539304286874141,9.56129823062619,0.4827504509412216
201.7576037796503,943.1400899447065,423.259827047054,10.125640958641736,54.09138698862547,17.513842527447878,1.2861575496191424,7.597455748804246,0.26610532256264735
210.4457906847731,376.6697168880296,465.99257175504755,24.194712664186333,61.03202273264542,11.598122593653102,1.340392889385112,4.819514314806102,0.17881973183958255
180.15914984159087,489.2166859356689,421.4944400490899,12.554379508910731,73.85051024681407,21.37076331686956,1.9227251411110577,9.231250237365993,0.21111866032087737
487.4322946452397,935.7044263132907,373.2956299067351,22.771426180350105,74.80246680273098,24.169534379418728,0.49017885636578684,6.619454486247553,0.4443208444907787
157.53120437739298,579.5344761903216,468.466005900909,16.87997216286233,55.276368759829,10.958208766754263,0.5876343723933098,5.688915451925455,0.44848104504983766
496.37107935885297,323.45515126205646,105.43448347688603,11.664410249004842,52.416977486943,13.232831699750871,2.2911837216860267,8.277250651690682,0.39387666483121475
409.15093505376484,898.0460795305742,390.5618249202994,21.36926465610621,77.52374661405725,25.90874862099905,1.9966301857171636,7.892373532003234,0.2355270235416208
131.67929353320346,797.9843563954097,262.8725013791046,17.466632447570944,65.91815380030458,17.020537674975458,2.67579135246212,6.0585008783375445,0.272552129299504
318.0768252443172,791.6690718907264,124.60264024592101,22.01026406973705,86.88193400753764,28.83769489877894,0.757740466207496,9.393988509260424,0.14106708512708588
210.3049458339959,970.0069121381251,293.0632571340824,10.765679497271105,61.404183638409705,24.095660053393996,2.2234382872153895,7.804835077869202,0.12061186567537958
139.04898290274195,951.7585180012175,474.1094883884891,11.632979895792603,66.6662254293819,14.205011406953968,0.6042118244698926,8.006454677039244,0.42481842863271346
64.8053386444591,924.8042287669679,278.2596300186398,23.703219991144564,89.7452468426759,23.18431115828794,1.3242460639127231,8.156220352679359,0.11841796226709862
248.5237535023932,998.9642492360683,332.28776005069983,18.222689261976193,72.5244306983216,13.601459616224254,0.3942686698945056,11.714769852819334,0.4599387647588259
305.42872114884824,953.2050468881076,77.68843767245707,28.02632148500971,85.60794877386282,19.091666518327102,2.2815086751443685,10.982029869867716,0.4422532984010087
460.79345722661935,400.9436540656691,451.5764386941588,17.596869596156267,86.1074897991357,17.130049638777848,2.839378262895539,4.737982616897531,0.4111778292426297
287.7520569665928,780.1725363982013,163.03960828247068,19.003817620711253,57.449707596024474,27.15666182833187,2.7227993084786517,6.868953104679641,0.28269036898007177
421.36574220048,742.2644656483021,386.8438089196752,20.307010375392554,50.82517096823659,28.858985622093357,0.4380494056471961,11.218118931660573,0.11266539340849797
107.93977906103116,377.9200130919736,490.34905545129914,12.511410777310438,63.79000315902672,10.521926929421582,1.8430740338213387,10.120654004432119,0.2663162537196996
238.15676197092748,310.7573394037004,484.4765088471122,25.909925658420143,53.91550836338732,21.018371081378415,2.2630711953028246,8.045203356549226,0.3717738419952584
74.81368354045482,970.8175991413849,254.7799336249285,17.785135595817952,71.44609525084397,18.72543170841799,0.1854852785113401,4.1317771444214015,0.46139281743108995
157.4343833200191,890.0548363831994,367.18974408840785,28.267096312217195,84.79988100218009,26.599403622112938,1.0795502564632984,9.37084458572517,0.4361885415249308
181.3955671996267,684.1784349967761,347.5813914984115,16.53686625015394,66.78331573872022,22.941168429416443,2.2813157159857997,5.928844414948262,0.3021067753735272
342.03083440653165,589.8917035958364,140.7521247513107,22.09379963680908,57.26251510597982,23.30397126379826,0.7334724292609107,11.819462200242043,0.1556256921999336
478.3461697493887,938.0659691141218,82.9286626244555,29.53429854794677,86.25509886706188,21.508568206878945,0.5663921225116979,6.275435013356726,0.42267100769137755
375.68457341673786,675.7318342968556,383.4437700035251,20.98405183106756,84.48946849543128,27.582366790060593,1.445333331568743,4.215928864520027,0.11879465816448304
497.20436771444514,382.3140820236331,322.0551935997407,29.825823337960607,81.99717380401896,20.93250903972364,1.8263785237678607,9.26442805639438,0.38979275583053286
90.52312701884988,776.1564918871612,349.6226000225291,25.815188560812942,72.11402804853824,22.02354321636119,2.857386504131904,11.404525014780454,0.2760781727206383
173.2874792773961,929.94096729538,118.82512121006194,29.633351322723456,63.44516414010593,24.80643403153367,1.1859693260642765,8.304279154126682,0.22235561942232956
118.2438233146906,883.078473587047,416.5352711610201,28.91578056841167,78.19071066297214,24.219793364490627,2.14836218231586,6.067738389526057,0.12323082880769327
241.15215846830552,639.4939501626036,88.51528025733955,23.555860866422528,75.41745508018629,17.85529070947128,2.593461417721988,7.956179837648189,0.40911495944579856
91.40435817229519,826.8450003437753,140.36630297774758,14.950018069588417,51.71126388324876,28.61353963318663,1.6279221079229647,9.204320308007631,0.28892210382540995
385.0421749781448,918.019389531617,95.17773253086972,11.197480347065081,89.2129170581631,16.397069943703443,1.0537626214009643,5.224337311829803,0.4957780975848888
105.04472979272404,995.642996264192,220.64687269473905,23.09953845053004,55.58129278251626,28.39030476630255,0.05404300994680411,4.654977963916473,0.31422045725115894
410.5222304596717,501.67720581850983,348.48078355928766,14.834067121795439,72.12367086037123,20.520367483078594,1.6757708281531225,6.538112909306182,0.19737082025985775
380.54903124357463,895.8486020841256,152.71070314376323,21.902325511682594,61.637155006749396,19.899019147500482,0.8515964909008795,4.098468808319256,0.30995773631517953
327.3281342744124,650.5508925931058,314.72116543049026,19.02996518485864,71.54093302988483,26.50548264079948,1.6613800950414443,4.254597752831437,0.14861933504043714
391.77140822433404,934.6433278495387,449.0331905636517,16.128000232040662,62.25839578979842,21.251092216001645,2.7382993722664812,4.7871409050781235,0.23958206610512367
427.8904169056655,840.7639577536191,445.28460934146113,21.74201049292111,64.22214105238348,16.03154577666359,0.4209621804537199,6.129150650985122,0.29680958622678305
456.18582269960103,924.8275087114461,368.00117080828574,27.269879732518955,89.48098999106088,16.808171401999264,1.7004371443649011,11.28880024279897,0.24659797572898234
371.7965126448486,314.96769828148473,419.5001254674314,10.430566589296582,78.587667027452,28.869407325733995,1.0886222716709084,9.942959803786838,0.32637398499659354
281.90577898099866,560.6644173508741,432.76231231050843,25.73658464787809,52.47672922457327,22.095215639794443,2.624627343502956,10.57207942689531,0.323450136364163
211.78943679285945,599.7780211560637,133.2047791476818,26.884723930582975,57.73003572633931,25.102171790467647,1.2519732101528547,5.4261865141783545,0.183112528378104
464.0297396371055,313.3423938056361,334.159283978698,25.619643588734416,56.61527872158301,23.24405098303581,2.07076148758471,6.2267986303795215,0.19400706155500874
232.49832186248204,402.5772581637243,484.63120326031265,14.933203621867587,54.817611519982435,14.986934412757725,1.32944474028616,4.124635559512619,0.33580590963542023
239.2145438746637,777.5265593806748,157.74322324239654,14.78902802153993,79.56624823605729,12.144691209042936,1.4749817283681863,5.278206921021856,0.2202995564170226
303.35699716667864,982.0577941760141,165.12740039788054,11.139220322491319,80.36166751492398,21.538519974128803,0.17736833219307369,5.125881001617445,0.4778885909881183
104.73884090841463,633.5417788703367,462.8786600680645,23.88475908997853,82.12675950558895,28.584717187082664,0.5069561859997765,11.31558990826074,0.27717050737315796
328.1505818794135,488.0111438973984,378.1027895545248,18.45723323404603,72.519956937297,19.278788920246015,0.45328896862238566,4.020995348790284,0.32180816496225884
80.67540406882972,899.7345722350007,230.24863335896896,28.416569119624352,59.61263310692478,12.918682515824058,2.8366987471308844,7.9033864987228215,0.10176852941442532
382.14570659272005,692.9599508002873,376.62284402750623,27.47796947436006,52.372734000199834,18.885800053168673,2.6958436842968867,11.793041978152392,0.38873479323982574
191.64489728916504,644.6683455554337,492.75355356841635,17.69295002325589,68.27653823907895,18.37760006008873,2.473158437331756,6.952625068180703,0.3500414500917566
155.61832304911422,745.2167036694814,413.2653496604976,23.67155436380152,86.67454138765352,27.975896876254463,1.6739226967198624,4.394800844056733,0.1887407342521905
93.62209524826048,686.8738521179229,255.1548681398592,24.15226759702027,84.47470477915468,23.997045677824566,0.7433441919431736,11.792815584869185,0.10781634228560502
314.49315189405064,450.1078536664038,87.92546982218536,19.445498975472375,62.11018954992075,25.91685801214819,0.14343652897672365,4.784910531194668,0.45339817385365877
302.39561377890595,519.4122095362502,303.10210631704535,22.37909471647395,58.679048438985866,20.509475210993948,1.7795311342442672,10.74332532948126,0.48806934603744867
155.96383460502344,702.1961390241729,179.00854712326242,14.199706209637633,69.08315418231187,14.187440212957947,1.9649923108625105,4.043696478407165,0.21941551497861278
308.73651337188295,388.77651717196625,280.03619927726083,18.83518099070043,75.74425064183107,25.353770580892565,1.5047530096367996,9.134510682220416,0.23376540695624365
107.54216154031539,825.3222300192483,119.24432837315956,28.24052737391185,89.01024621475172,28.754394084917827,2.0876714263581113,11.965097185812567,0.36283634602429016
