gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2
9.549668660227534,3.2539775562243847,6.740074003802065,192.773028645473,1.8678289225789977,3.1551738607151902,1.1773672264324035,1.0372846823908135,1.529860270934588,0.6146633553989493,8.901321624015239
4.537115861727425,4.584753305412823,18.313818177933797,58.009207617310494,1.6317527982839621,0.7399972753432535,0.7442660223178497,1.2846437277870848,0.48223371117637925,0.35000016501615855,5.93326316670298
18.127179554381865,3.7307890860349513,5.266359729895777,75.06097963741558,0.8329871801761319,2.9850992175231204,0.8994699891322527,1.3304552197848882,1.248267281431839,0.6119695848286729,8.251893920156713
2.8100548011627566,6.152376082023234,12.211390876808354,149.6558361290931,1.0033165290402823,2.59126720642472,1.4726361123364844,1.2412779803459553,0.5229353592180784,0.6227000818609685,7.732266754623788
32.28042988809301,2.4660906145768022,17.665910637967063,35.246828697538895,1.0016759113277245,4.490368362329769,0.7273459064549759,1.3683958888172096,2.3790904021852572,0.7128155229938331,8.654506145729938
26.658270272265767,3.3137467157788407,6.261426171197468,87.93974482347826,2.139388286553345,6.4374785553161376,0.6604420617350524,1.3109512224157667,2.343496987853732,0.577324585443689,9.83436175805331
31.11577416564288,3.314171931142802,10.068724604980085,30.59686424664181,0.834941976585223,1.4220054104611901,0.5846570532206559,1.0670824532235552,2.3742043925067224,0.6305407482495282,7.182063738339687
8.124101982094631,3.9291514211193754,24.113704147258865,24.80385168709202,0.4006706870972546,3.5542005581346534,0.7549147066539506,1.6112989483425184,1.5384830126875084,0.575009942994334,5.988976178931826
26.52304406344164,3.4815648553728114,31.81939359888539,220.2692116928677,2.406938741317221,3.8456365834211628,0.524783840691982,0.6294771864184416,2.3348221905821736,0.7649427772018498,10.614358611372703
3.01669864060242,5.164585040614709,17.312581208455946,64.83199670018985,0.7315153346378613,3.4192686928047347,1.5098083401675737,1.5053853046768029,0.7484466587052696,0.5878767016441857,8.761559130438041
12.027934851351649,7.119841729511338,37.503542163567914,315.4924258563693,2.0192207340715975,2.0292988142902884,0.1115194502707802,0.06682186307723373,1.066503220426811,0.7543362193806352,9.832401633020298
19.842639899867926,3.7786447109257435,8.256768614475483,55.83180986105094,0.9177357688325904,1.0708679039288758,0.6893324895116649,1.2891376912724597,1.750072203275817,0.5750162203530527,5.994909431336934
30.691427982224567,4.242405398954805,18.44434474399145,93.4784272987454,1.00797946247374,2.0185979710975697,0.4661332770603536,1.0803968387378644,2.468804698555582,0.7821489267396077,6.879799209947447
1.0672799315831132,4.17073289583708,10.960479013592801,124.13760493079481,1.9895116889505364,0.6115013084155927,0.6403318571533895,0.7779223489227025,0.6395357958408344,0.30959311490486063,6.35681694732348
13.42469496156117,2.988326011698571,23.057865488135683,252.93550559129898,2.2165565872112203,0.3931153185423133,0.43844530775214785,0.4134365327719479,1.353959904172108,0.5932457577294368,7.431866373534568
2.43932021114472,4.662255245616259,12.337560507207021,164.27334941123274,0.9264591582488677,2.7698133552798234,0.9572096407371997,1.459918574769876,0.5735528616443977,0.7039575846971544,7.306591847800948
10.294249870717652,4.463721776013065,15.083440374112929,42.67787446871301,0.35347872364083,3.5880667098534005,0.9857458090718187,1.8053044314996862,1.597314078072531,0.668164596377767,6.725670994522124
5.300948482409315,5.916150144028255,12.747233530272034,111.34597732627716,0.9447110009846031,3.0094245699197972,1.0283713268833923,1.6296723218583515,0.7189663321808631,0.5953331567507869,7.746143880216472
10.516784292373178,5.488802703715511,16.54629215953794,128.85934150155916,1.1361296593130978,2.510501387985648,0.7620386862946984,1.1019952922518879,1.1096114114264553,0.6475964769746403,8.890439411436557
1.4848927133655787,3.5552247952943903,13.15872167056445,92.90855921644008,0.7910809667624826,3.020994529062261,0.3821832560502518,1.1107069888766312,0.38763295419751437,0.5777195141146965,7.464202874285052
4.094571486011994,4.004990130736249,10.749500702922264,271.4912019930716,0.9049850234926106,1.155561399765844,0.1308571432226811,0.2168182239638532,0.7053606737131506,0.6835827916149215,8.60827739511913
3.1089371005193,3.9161421106140657,17.94231494785488,57.317135218197826,0.9771581728842897,1.3749021801143761,0.7797249011779731,1.1069054792517878,0.6500289756016653,0.6128310210209983,8.697818297229809
2.4191981571462673,4.43165128510514,13.208658883489939,126.61600389239939,0.6872547646575156,6.000291666330142,0.6204344989167709,1.2079773109051128,0.4024541354159643,0.4287850536102872,7.403210179611211
8.307069161570162,2.5489595479372404,4.530403324467439,105.40886433598973,0.8040672077352599,1.1528612530934632,0.463758885515089,1.068615069382352,0.8294173975148516,0.376341520527645,6.425660711432463
7.851254197228038,3.9190239902961843,11.453635140292945,53.16654758086695,1.9365335357389453,1.5761248096448728,0.6796531942518406,1.2550845197214668,0.9858707447555474,0.49923992944006557,7.448331761256405
2.3936654819466625,5.860273555708861,18.671474040797843,54.344637467061794,0.8036956303195224,2.3535987584073546,1.048492893679386,1.463856756646721,0.39570642533966843,0.40304907660674066,7.103847602651444
17.745620333038637,3.90261133177416,17.727494759095865,88.82327945841426,1.1287629239071657,1.3205696507896638,0.7064390777816836,1.09201843735846,2.3282048046977706,0.8019897378951147,8.983939500746994
6.380672914596744,3.5827349856575945,32.68174878360442,77.52444861942058,0.9242476426861915,1.8789853092318431,0.4370473180220663,0.7568395159790771,0.8490004263883661,0.5476535265029087,8.014710261841508
6.972476658667988,4.194364729576333,6.868918712948398,257.7753239575016,0.7588395965537218,0.21478472943387728,0.25601732639693003,0.4318785471639891,0.7802600160866507,0.4590857670218014,7.577133148045814
2.749828089367783,4.34642919446506,20.319912596376277,153.48386086824343,1.9133009718192568,0.9812757053667334,0.9079212563579271,0.7486655580926427,1.0832601454128958,0.5691767610252149,8.56997283464376
15.057876628354396,4.033871468796851,13.661806843852705,121.5014643250658,1.0656435901752004,2.1876010354226607,0.5514095012695353,1.3470312530040687,1.8613623845692517,0.7859018657510588,7.762924531227474
35.03035254993343,2.861456086028923,14.704618555185432,45.657743160731464,0.7819206219833176,1.8814652080052423,0.4688305010614937,0.8806297173807996,3.3480421869496775,0.7720574927496425,8.041053981701777
6.6457108400862355,4.339161369472947,7.191552153665002,66.13181542390373,0.7212074833125646,2.2705570031639826,1.2781886997070413,1.4421862284348963,1.000182365875118,0.5505644262397485,6.173510182009776
6.728746106410332,2.173503244922552,32.67458379073801,103.40666821804936,0.7496097662194562,2.8858450844580106,0.5836293997136146,0.5703919573121472,1.147988963781243,0.53631254382037,7.768626415176498
7.4963431574502515,2.9257542179623544,15.60586281819296,103.99119624469824,1.6723979928292168,4.540151435235954,0.7136782775026164,0.9421528145051097,0.9811132770362614,0.725227009284402,8.24445531277169
5.588314633006927,4.31115530617017,9.758372905765324,34.88473743963088,0.9539004192258533,1.8731149475878157,0.8141311046121353,1.3168728972811248,0.6618333115620056,0.596825534698383,7.267935595610151
3.973593144334272,3.523706301406134,9.549173895006655,289.2714931948077,2.1295786672358594,2.251653413047728,0.656554474379095,0.5860798319872691,0.8818558395736917,0.6248739572833152,8.6924005572078
6.628395864364882,2.7176994152343585,11.87582293560455,54.1780186232868,0.8734808416896458,3.888970355973644,1.1157012448598838,1.1830248594497235,0.5396025172861699,0.33185312203960976,7.2176223773403425
0.9122425286969031,5.239696000195459,8.947075576346947,69.53307334663285,1.8001113610352397,1.5242321665030878,0.6237022633193351,1.5260254516130318,0.33566207299310924,0.35210642146026355,6.0348025504579
24.48942452952713,2.1676427742778297,18.290174344702955,67.76659165944129,1.6798585165937925,4.396488456115286,0.7781004221939863,1.3225308708221328,2.654805012326175,0.5241824051528114,8.936699247849527
3.3086721803983905,5.1532535756597095,32.10638737399498,206.18482709429526,1.5958249477694433,2.0095838074315933,0.8860211960709158,0.6428001686547496,0.8142358486109199,0.709777469392515,9.67061096404373
6.944835106896493,3.267071300497742,21.044108221902352,152.9427141999465,1.1679897592817094,1.7399281602869783,0.34151644404491194,0.5316731465092287,0.6436329536904843,0.3880313238158074,7.071753416768059
19.242912113279527,2.795444022886815,19.512936462474947,124.46143368587144,0.8362115946328973,3.0540952141850815,0.6307736013547866,0.7328910096433288,0.9395996234252806,0.5783053761445575,7.13051105168738
4.669356226292395,5.036816707291935,30.398723146517845,76.43625419239798,1.6743358796051153,2.579883523466427,0.8733830955407146,1.2377801288545158,1.6490235278877035,0.7920639336471261,9.957397396307012
1.2649517592707227,4.096358159122982,10.824772820060627,13.050747435173953,0.3741155103873902,3.98320599687878,0.764547253997392,1.7132475661273787,0.7584339407743309,0.38332854934679383,8.006673150643103
3.2475233680052757,4.824939613554653,12.951530012321017,36.9085089458281,0.9335715127825381,1.2957781038262055,0.45211639092103895,0.999842677262079,0.5348857623424719,0.2933193484243604,6.868447913694686
4.069516891453749,3.730675448900738,19.754832423268677,145.66222401526807,1.577134643060672,3.972161622695087,0.9474293571269937,1.0924851120517347,0.795445563307533,0.7245972229926693,8.09218671543206
3.247727293709396,3.8803095932447706,4.076998758149749,242.6049146948975,1.886066676814281,2.440817514548596,0.5701714598360701,0.7064836958639588,0.3394530052256973,0.37653663708214263,6.429679699306893
3.5596181461454646,2.9801011527009926,18.710909330007382,252.1694686600776,1.8608103778571838,2.866456060088246,0.6110052139125594,0.47345031887888006,0.6335774738482218,0.5136888601005801,8.14019267765701
13.818301318788047,5.4108380822928615,21.75066950460384,40.566396711680426,1.1003457682303437,3.2924414483115427,1.3152172068413235,1.6930132855887554,1.3691896400056023,0.42995959031701697,6.230431076746698
10.358964644382656,3.0437579359776006,12.43270455223302,395.66690808190526,2.6697488157699008,3.6888401748796245,0.4497268960318084,0.29332982369314525,1.4322227972659807,0.8940865314876527,8.89850838714559
15.287496833378915,4.744577899117726,20.58677084553889,160.3767704925374,1.2224116084861785,1.5338492230232859,0.8143726506782225,0.9314269301077405,1.7510544166862916,0.8054210173191052,7.708788377931343
5.595523433535615,7.842824081659624,49.498976752993876,199.98429611678938,1.3874615838369748,2.996501492533973,0.6038249384317131,0.6603712296358851,0.6905480485979139,0.5514542537950559,10.13987013380642
4.820717358010603,3.2760461549644524,31.842073524370985,152.8031465748916,1.322634242586675,3.4124738590552113,1.0046835919966168,1.2677924324733674,0.8910120252308864,0.4212464202069889,8.493291219920298
4.222738749277233,6.068347059218851,17.868066932881064,186.49193169052185,1.4884095985567567,1.8956708107398292,1.2146832553299403,1.36604622314711,0.6469885978083626,0.625144190149675,8.9528230629186
9.829191449712413,2.2026002436043663,3.973656257118347,121.88463109143254,1.2286494166469015,5.546400457681222,0.9453892031100527,1.1946580499684756,0.9898043993824506,0.6895980086885718,7.876471206527236
5.827501834156122,6.831231193853275,38.65989749617573,313.21454851166277,2.1301919294396967,1.367906225872085,0.20275330404868624,0.1368806991033078,1.0078477350590904,0.8587859411763115,9.47636006546036
2.3446764973776104,4.627738862958738,30.192825356340943,126.74855411662344,1.1798243135381274,1.5153170318806888,0.8302912120891234,0.8140033892347964,0.6044020101918254,0.6069070302501125,7.575311057190149
3.9106800350182658,5.5315736035194085,9.283240489943942,181.97661094992452,1.7468003633300861,0.7583869848812363,1.032581881393284,0.9670876980325116,1.1986246154129954,0.6164811708851368,9.533948289751105
3.135852498130003,4.282628993533433,7.244975788615033,17.74009385415207,0.8078094882537392,2.0685634034413782,1.137919128249765,1.6489686563587098,0.2367486090077836,0.21186567030810555,7.702324343574136
4.981868044655265,4.560752098857586,11.73638305969655,118.2857092998866,1.8725631151495665,1.1825536566941173,0.797120238214411,1.2446878388983758,1.551681355480516,0.7971293572445821,8.377723911161308
8.036858717791569,5.009345247040593,21.04229232564993,145.43789908763662,0.9046340998830402,1.1086834861225219,0.7021598403314177,0.4551769310335274,0.7757091043821075,0.4894291514340025,8.248750413590002
5.70155183285069,4.367039827529103,14.313073860500207,79.25592623522851,0.6660764031380921,3.5365383035283418,1.0138735353805095,1.5674765050509294,1.2845188497484061,0.5981603811735487,6.760671225022942
1.004636374477443,5.095621210293916,33.79692617996268,132.6578009274761,1.5467138465087915,1.6618359728817482,1.1402796462894265,1.172228363091236,0.11977045970400046,0.5498645894252332,8.909071449264742
4.29252537846064,3.322774496803443,28.80947299820418,155.36912856424948,1.3088580351739771,1.47738323561199,0.6470926274831121,0.4992482223444933,0.5613894338043933,0.3379065930566408,8.452715684177152
8.187925841916117,2.266626011082527,10.236162105102023,134.75043786864538,0.8269970203266876,3.258321478281968,1.1291486555487409,1.3570130397568703,1.4135869341374165,0.6125408043544943,7.9907391161274495
9.33742278938329,3.231771822079789,24.81032357520923,126.71230780728808,1.615020006437529,3.830071196377347,1.2071218884406667,1.2777499788717623,1.4867575086940157,0.5987361057474972,8.818359876038485
1.4047341529403354,4.562911515033051,33.454756584882354,130.4859648750317,1.2094646082962401,2.644397087868903,1.3669268516943354,1.2862674687691626,0.5430891922902896,0.5500988706066542,7.712452009401169
6.287806298930978,2.6811148443136315,8.114395720857162,50.116350550831875,0.6029502975565209,2.675490995752114,0.7900081044378153,1.577598282552573,0.5365242979977894,0.37033328910161156,7.399510387280113
5.735788757288894,5.223702762007577,42.063442373962374,182.7463678768782,1.6515853534249256,0.4770876189865043,1.1696187936722109,0.87389894818196,0.8948481019447212,0.43004913015778434,8.196760438467562
15.078002074566847,3.052013068189037,3.7308618898913837,178.90944229554327,1.5060339799673708,5.474031471092357,0.8893467240250532,1.1424925496529181,0.8437725113974052,0.5827298155407056,8.581222975807478
7.538458528417655,3.664083985828192,21.109863528161476,288.1057501383257,1.2508948409360743,1.0792392882832915,0.2989060789043791,0.3909590846544975,0.8395660040367126,0.37272856356311046,8.072209459602893
11.22947567378768,3.505398716857023,3.850786633729613,91.74493450557698,1.294785498386132,4.138536049041338,0.9671286981538627,1.455347394794901,0.9379999798732425,0.5194752454920274,7.336105578206315
2.0842195665104963,3.8407236494561756,17.930753035206482,406.287420077903,2.203388144194707,2.7473766186598203,0.4982022022828286,0.21198485861136457,0.7355012231707596,1.097384702569857,9.927378170114691
8.65022341346662,4.71945081087946,15.299091429075391,315.1523829885572,1.073786994321643,1.7823118673985143,0.3956726810927732,0.2275660300611747,0.7421157363730898,0.6434788337254735,8.169692943819845
3.538791450399901,3.4143042760850797,5.8455403599298945,52.626297975422744,0.7279276806358518,3.4418857850781244,0.9971065722141124,1.5092738326957642,0.6616757751422462,0.3718607552508416,7.159914425361804
20.613428443561666,3.542340214716711,5.307139930391663,69.88052678250408,1.187853525992856,1.6087388701723468,0.47685479331804653,1.281002181271837,2.541360676282023,0.6207114938809,8.026663970569283
0.909062330234719,4.686984738401194,47.30316051005277,113.41122079593492,0.40275094585461585,2.2686685771990427,0.8722758182951342,0.9215340197138875,0.7468274283997747,0.7777689786623256,7.791111610687323
9.244787604022491,2.8478850826624864,11.249452533809963,95.84473779186277,1.4712886554468299,4.304858056159011,1.4990745631075857,1.399528091734323,1.2580879913540894,0.6492779712091691,8.377468462442224
3.7158800173067665,4.053867136119349,18.59632793172522,111.02510892089165,0.5898735414145139,2.5209227845943993,0.9823802223147624,1.1312641833789354,0.5136081042486955,0.6940754807608552,8.208438829961434
7.145825739499186,4.866721153893774,21.922738668707254,88.13776918684722,0.5289866916336555,4.618253194319136,0.8723044106613685,1.5605653564062403,1.4213260107613395,0.5521657563482704,9.110282246211359
6.355884227730453,2.7504987657595117,17.010926506795037,93.71943921829862,0.8216756133025406,4.49186562305961,1.0057426689156368,1.5723503216580912,1.067701129037606,0.5473732301572586,6.704240362305431
2.3367843930508236,3.1290773688739724,13.860645695474012,32.92502093514088,0.5184111725688243,7.937591047629246,0.8685203655371851,1.519656428250955,0.6604365782048289,0.609641866060847,8.432195144680945
8.69824159769564,4.37676484352903,6.679343252985717,46.357952880404774,0.7321061841413593,2.5455564892509686,0.7797719360682726,1.4219303557025982,0.8040515655152191,0.4745961162174163,8.122225921831035
16.315533015684046,2.068020775905193,9.748200442544068,65.45308197540751,0.7228606807056454,3.652856928383259,0.6806743301895561,1.3820193504477107,2.153885119205977,0.6860113222406623,6.554749957204977
3.2677465262755523,4.89080387884193,49.941774316815994,116.88961264659414,1.3243298729825563,0.8112438356266098,0.6625379519242925,0.688902568257255,0.6992641036627005,0.7198936772903493,7.870028774235807
4.126780053541298,2.423886991318734,4.580250652326704,46.95497383309849,1.0876179703275624,3.2446025708874737,0.533538433924477,1.37064934844492,1.1238121986305474,0.556555639739475,8.105317254735246
29.449668447047937,2.173756357786165,3.8681285785453454,83.29443430933449,1.960621933415356,6.060112603045492,0.41373276825749294,1.2430637277886674,2.5559191079545025,0.3623131533961666,9.301554545559942
4.493514419201477,5.953941874120218,7.772139003745199,75.41697186684738,1.0797903983267423,2.141036413064521,0.8745907744080756,1.136683748976005,0.30807800994268913,0.4699053677333518,8.870364593011384
26.16826326662068,2.3679205295276384,38.99770415900937,166.50533057210424,1.775656569609217,5.2205440194099655,1.0243217034893795,0.7618613602427567,2.8035603433437766,0.7754209166046018,9.965419780531134
13.141847925373694,2.066053360594533,18.261770059675644,120.85301864150333,1.3519227781370993,2.180233843540198,0.5303383016572877,0.7378734757487495,1.4692475655505963,0.3494608152554795,8.723270454270608
7.4936515517010145,4.429261117198284,13.942122836650269,132.66724467386942,2.1351852217490443,3.2303630698465398,0.9781505811524382,1.0973157721994127,1.3813777059563745,0.5068909662200713,9.312709375466675
10.610234115629439,2.365987837270291,10.354828445066945,270.5222717964078,1.9121982139514218,3.2928001025675666,0.8879138793698395,0.5672674090373043,1.2459588627446068,0.6292659310736006,9.047223919922496
33.28208184705049,3.191340690247493,7.917847242781974,42.10792202859644,0.5699759277414769,3.421824053094542,0.4327645226992716,1.3875482075530714,3.2059213959405612,0.9808767997608587,8.377052754886444
3.6604653671423093,4.110862415133516,18.172265159792772,84.5464621361176,1.8415374590569629,1.876973439925068,0.7659176459947263,1.0438264614221844,0.569443396539373,0.3994815483634022,7.91789902037844
8.247827745388326,3.628012079545245,10.736736604527545,100.00709642161272,0.36266685823717537,2.8970531868730482,0.6688757192134788,1.3389939158336777,0.7940977704706189,0.6860911156625591,7.366963301269563
4.779834246254703,3.7979099695438547,37.388016493860334,80.66405814645076,1.2378850205566339,2.898139278053049,0.7838506922320747,0.7881294784506574,0.8893948268112406,0.7083155483877841,8.373955104931477
1.4237825374182476,4.0051495858986765,8.093441538346433,65.17651226725485,0.6870891555157781,3.227911282257073,1.0020128590238029,1.8028038348085866,0.9149627923918362,0.5887140626830074,6.56182084447104
9.38887456557939,4.228685625983253,21.186968730445248,234.64712337978355,1.0937212253702076,1.6421175002609707,0.837950501684745,0.6682638827643923,1.4008763042043815,0.6129117423189984,8.603270432556211
3.7675183003743498,4.394994137252612,12.71475039734165,141.57374745838104,0.6026511812436677,4.270880421639446,1.0212751308925812,1.5038549970035926,0.8641189760108463,0.5131417566329557,6.914250012432912
18.36080319746603,2.704692338085967,4.440505223498089,56.49402048476372,1.3706507411282427,2.0417148842878725,0.23356878518269708,1.2130561802514634,1.9343216237300265,0.746294261633542,8.586137183987184
9.163081000618586,6.44038039986929,48.0857426355074,228.48229041654892,1.6932174198587113,0.9174033836924764,0.483138309172805,0.4254545683440153,1.3566031165662509,0.6951172983278381,8.649802552633568
6.1140674433108675,4.400429890035342,21.9721686234009,210.57890007902452,1.6498468961276997,0.2831320604085803,0.30241212359970443,0.03432203744376383,0.947322722909244,0.6073292524963315,8.09965431893904
6.06883093401197,4.8587619446493004,11.76284049579457,119.04357322598446,1.285750382723907,1.8924810893131978,1.2874214640051294,1.5561599894239182,0.36898428118668275,0.517970525281417,7.4727116970074245
16.28683270796286,3.4311510270678993,9.542352883749412,162.91913096635992,0.6763955183339964,2.4995126790868767,0.6316484004539842,1.010233030926714,1.8101701386926308,0.6150393095264148,8.060690136438213
2.3183163343102753,4.077202880394664,20.80483173494315,152.88519526104528,0.5659955295365398,3.418209119822916,1.1919985799606412,1.502463625741039,1.0909635951038883,0.8610514419507652,8.22534608948772
21.822436934106385,2.613967456354522,13.740324080953098,149.47130121754842,0.8132456738589511,5.835211816554049,0.9787928164649061,1.3350445036695582,1.5497267305163824,0.8223356291891039,8.767996931442312
8.437954008959345,2.8946434310119775,26.867776411354882,172.1707585307904,2.179682098825187,3.2837720531192565,0.7283462142141979,0.9337389568228136,1.5495801231262312,0.6230977292771592,9.90318688461787
9.867207133243095,4.044187475882078,9.772916929074936,175.03197637419572,1.0412259656187544,2.4847896052283276,0.44956212768061243,0.6691021236463718,0.8538141779812716,0.5216803073458128,7.851914698247175
3.3404039083408907,2.0798273461828183,6.384808571245855,207.74150735065115,1.0351944566521631,4.79050103620642,0.977102916063223,0.9793825222487265,0.5176355538795059,0.4887645469704426,8.669679636459534
14.771975100991295,3.832078024049349,8.709632724509587,80.45738760004389,1.4969827919727476,2.605764202722632,0.6848100938350137,1.1191381652336323,1.775914621386579,0.373736267094543,7.4745889126047595
10.05088056470291,3.970223667351489,13.69707166865944,224.96662475430145,1.4073739510594083,1.886186741426066,0.3895469988781961,0.8923138129961447,1.2138361201880667,0.7295672855452456,8.255113897413802
8.776799090632077,5.887514243104946,8.501038040013967,155.80218085608925,1.0539488317299879,2.032216119690008,0.8069040352348261,1.2758381192838217,1.2574412516247095,0.7492620439978142,8.75932149541944
6.099931800919865,2.8732958262356494,14.599279584228519,52.368602357718146,0.8284341141523602,2.764036010816694,0.5174505051185075,0.8249214501564228,1.1102417859009874,0.3991567729546772,6.319016255307766
8.464284291802974,3.7720053387362267,9.434005312568004,28.94254153998547,0.6922559968474298,5.266397038478717,0.747160793119534,1.8444234455697843,0.8397079147191364,0.670480479995213,7.185011398454579
10.551384595173522,2.3966296917250993,18.914702013803527,149.505091324459,1.4196075656706775,4.23448231883094,0.8104791926744215,0.812780315452781,1.1438464905322863,0.5131350157262848,8.158577162877405
5.650741105866016,6.184293518833411,31.75758988287834,203.56570376726876,1.800040337295472,0.6195306082945486,0.6924210394565896,0.6370396534224763,1.0719607893725829,0.7703727804153593,9.616851925287309
4.418989566970595,5.909127499755657,50.00535368088852,157.8928549071934,1.2266991005581038,0.35910162917526645,0.7429726706147552,0.2010058858941305,0.9111893115793288,0.7411691158092399,8.942959720583673
7.603820102350846,5.280401172143633,16.22840315868451,153.68743349134797,1.5437024337663572,1.313454921348189,1.3926564548279454,1.2975182349101213,1.206675199477035,0.6352256926540335,7.426098058121235
