shape Sulfur,beta
0.0016393813306348724,-6.612050752497629
0.0014386021247312507,-3.9710803333649816
0.0030184170337013145,-3.1172578540576628
0.0035907858329847506,-3.2772624661997023
0.012218217992916707,-0.14052547246274855
0.006082743407479311,-3.604839710589332
0.026335694902969595,-1.1367006828373958
0.02013106362096812,-1.6652364303808498
0.017718235789959152,-0.584449539747186
0.02588280161736433,-0.1055901870601466
0.00820786166867962,-2.5085785980790836
0.002221449666704865,-3.3020508289996364
0.01634528297621527,-1.4092071330372782
0.028443745151426787,-0.7717239654540697
0.01059136912718252,-0.7204889799547941
0.01058947143439323,-2.526751314075138
0.0004225546702488047,-26.27150971819311
0.019246619159598778,-1.3142105800786912
0.037462894125233674,-0.027349003452218447
0.025532502029543415,-1.193831521223861
0.011136557066961499,-1.3133056964543255
0.015477174658709047,-1.7812542619398835
0.01508898665977138,-0.17977896286753253
0.007187151339220023,-2.898343610503583
0.0010642879247180607,-12.329783408372565
0.029537690714203802,-0.0943805026788468
0.02319427492670465,-1.2715627118706156
0.018960240219978795,-1.064174394979676
0.020753484519567537,-1.1065578091838488
0.0164547792945044,-1.2508715411502471
0.006257962931892901,-2.9110624387494486
0.005767739997109457,-3.0366526328563146
0.0011130812298468247,-5.656221856847564
0.00023874597970489615,-15.40133139776688
0.01616379972136645,-1.7854379433110428
0.0005321093356718822,-26.069742272313864
0.0037753511909102673,-3.374889989485193
0.0032425079723967824,-2.7762292747525765
0.01688853573239945,-1.5393830185064885
0.012073979943095767,-1.8211098494743039
0.001179443129488999,-1.3149067055752728
0.011378193611721515,-0.7756176102415036
0.00201542109565038,-6.81287320279368
0.010211150651537299,-0.5901210064673527
0.0023232714437728544,-7.868381659177438
0.00829970884756081,-1.8080706764781302
0.013923579498318652,-1.9901047694361582
0.02133413785495752,-0.36132882744122535
0.005065298545877079,-2.8396614585473507
0.030341825233898854,-0.47139687634673133
0.029995646445837725,-0.5667812723193324
0.016973811913622943,-0.3635227106253641
0.03736988861767042,-0.14222248814311142
0.02565641439534832,-1.1157119366680055
0.010278137616852348,-0.7992823463723171
0.016362365136514553,-1.3628139521577478
0.00861213085527512,-1.6258266245597546
0.02855994628545174,-0.45324533681625756
0.007431520494208461,-0.6335110076786985
0.024656753146729507,-0.5739448150252867
0.039006343047014565,-0.40470435936665133
0.00687031040959761,-0.8570555428917681
0.006626863257136618,-0.6065604248563546
0.0363248682356779,-0.45135781984403395
0.004338746484105418,-2.1813577641327884
0.006042035370335529,-1.0223119518157766
0.014687814896460342,-1.4948102083418375
0.014069962692497506,-1.7651510911791308
0.014151945935492368,-0.6376865843852715
0.01249148346035577,-1.8601455208645334
0.02776969786734475,-0.33606459237257746
0.01444192611100685,-1.5263215905573617
0.027789435429257693,-1.2465309996728036
0.0055662014101320574,-0.8821379314109368
0.006578597364623124,-1.9310719201379187
0.0001528146457253158,-6.6267004652667
0.022038784293045288,-1.4397024557361062
0.02347181419764371,-0.34166780026415644
0.008829670023075876,-2.2627248509998092
0.011474230211500144,-1.5953144150644292
0.003394922200643981,-3.327554961018962
0.007186885167942933,-1.8134209994731556
0.006883916583716129,-0.13928432762226453
0.02666302696770456,-0.7568945658642082
0.0031510414616911725,-1.2787243757091804
0.0009382736634825843,-5.666835067741383
0.014297915457660248,-1.9306153764871812
0.008945724649761221,-2.045927583014885
0.023774025721154637,-0.6381361539590353
0.004888278589020866,-2.850773959648918
0.016001478336211458,-1.203128944872081
0.027569217066077584,-0.23443133665786223
0.001018030111272673,-0.47379559632669704
0.030184478786431997,-0.37029036076464605
0.0026850175595083104,-6.076670645473989
0.029496809423044768,-0.9517141210412732
0.004261124782161163,-1.6254391449347194
0.0016897602620851992,-3.995369716224381
0.009102170919646893,-0.7721080566220929
0.0009037010313721404,-8.945813785304729
0.0441584061205138,-0.2685281928259413
0.016685552888681843,-1.5736750695803188
0.012356514238615128,-1.035515246640864
0.008566633334216138,-0.42465383392871564
0.010926555450367883,-2.2768565904753078
0.020204205312451432,-1.5369689332286356
0.013540415046586762,-1.1020971504498869
0.015067306527947268,-1.7503349252897185
0.0206537671244985,-0.8810522465849482
0.007794500331634608,-2.4172638979011025
0.010312074359534774,-1.0271383445721636
0.0008500968992063975,-14.485506713469846
0.007567587069320476,-1.8146741815157459
0.0294793526526283,-0.9444608251448483
0.04084859366654266,-0.6870054297737065
0.00873018833519424,-0.06273510150280795
0.006852236457442943,-2.6046814813186563
0.04278597733334374,-0.2059117375257612
0.014773025391601313,-1.3481440928581303
0.024001916332064045,-0.7545066946674037
0.003616896739413847,-3.160507585525722
0.011772668355619445,-1.0092905217457302
0.012128482585403541,-1.790946662129545
0.031106287967590376,-0.9870660791239505
0.031098987168947594,-0.9872444460566848
0.02591541770571097,-1.3076144764051894
0.0233787630547165,-0.23335847540886773
0.01404142777902592,-1.5480144161450793
0.01669394348121144,-0.5870145804868022
0.0034933112640541755,-1.1710970779558987
0.005814419067632894,-3.0382870282269083
0.009016293819212033,-1.9874069374214107
0.005266025059097354,-2.4983534871974156
0.028444432784826924,-0.6226772186415747
0.007446198718635585,-1.200363650833235
0.0036869869373343054,-2.162535396558243
0.029608966321592343,-0.5683032721220165
0.0031387623492592706,-5.24226038135121
0.025570904251359862,-0.6367707526730814
0.007332026903860954,-1.82897254266543
0.005944872989459832,-1.5768800951872182
0.012226823790919461,-1.5288215249556165
0.017633975718513235,-0.9662755312114584
0.013679146368263633,-1.3801595582864636
0.0027972449636608256,-3.007570269349924
0.012844144497976093,-1.6390988540496516
0.012722249274272571,-1.5884267992194359
0.026228756484003947,-0.45970583876798715
0.021601431711338694,-1.5698914602873664
0.00221244734316466,-6.516902040189949
0.026038692819655807,-1.3771988430027131
0.018281594940006807,-1.4035259220814107
0.02836850099395075,-1.2703509907260573
0.029893222020161578,-0.04739186843127196
0.0033409336407957705,-5.2324498021528925
0.014645786558551432,-0.6855365287333648
0.011892196913214964,-0.7947231838193726
0.034139872472532536,-1.1810159753616907
0.014268299112757826,-0.3849861611851985
0.027738078908431565,-0.13160808924741882
0.03116890565094547,-1.3215030270235344
0.005172816463445045,-3.4625769233245975
0.029396658100026375,-1.3645014053249316
0.027305580350041027,-0.49785430366352645
0.002093100575711824,-1.5207876254711545
0.006905238500277329,-2.2165704176807384
0.011565732108457431,-1.3320989231779272
0.006483687164675374,-2.2318660289518126
0.014525449455321117,-1.1701388646055293
0.007731752161418321,-2.1450061223976404
0.004181232782757445,-3.629782283866119
0.01363680660462308,-1.27709582369303
0.001140836634633784,-5.824424238839733
0.005074752827335185,-0.10337478282619872
0.012600275504564672,-2.02415668991324
0.015276502036546307,-0.9671100248776071
0.0011897462102830494,-11.701894750475933
0.003842479465810414,-1.566859201583317
0.012314054395323536,-0.2902299403950889
0.03220476601689085,-0.9086655483000274
0.03836866676081553,-0.0257472040024831
0.00857061852365214,-0.42649479623256464
0.015092579680303995,-0.45278441719100876
0.03738934725804914,-0.8250806427394619
0.035775080146999476,-0.5641652888638954
0.004494297254747158,-3.8134117053604313
0.013201464407243022,-0.5849223011604329
0.02384814889992551,-1.2889085855507938
0.011229940007471328,-2.072814272338973
0.036020254221452046,-1.1449216821310004
0.005647823231813976,-2.448923677964176
0.01657016538200607,-1.2242422460485178
0.016443199405686972,-0.7610313453831516
0.03479854568730063,-0.8404621326826089
0.012970775401738958,-1.5569708231372725
0.012067074269060257,-0.05519627423769523
0.02663553341329557,-0.717253666710157
0.003362157492552909,-0.434605384634819
0.03318815443812864,-0.2287774979837254
0.01710657691479228,-0.6112213815552121
0.014652078887169786,-0.3044746677317158
0.03636376051556361,-0.6076985942823949
0.0008471311671657261,-4.242114799322856
0.00432896355687517,-1.399193501694936
0.036854624255983987,-0.48603146418310694
0.01229883436901557,-1.6108546941386717
0.013217989539565557,-1.5978422583605116
0.02819865786340484,-0.45067676211275987
0.005272899732653352,-3.3829302840757314
0.01604750408843563,-1.326672628278179
0.009776461947288175,-0.6102151065623721
0.023152446039128305,-0.45521829267253633
0.030113509976582395,-0.4347190254139503
0.0022711019855581934,-8.237906981440005
0.020956195198425176,-0.7811481301930884
0.023201929282169263,-0.0562219212287544
0.02725175739038309,-0.15915386703297257
0.025267126451354056,-0.5349277541494833
0.013024609268304716,-1.266214116192362
7.274875317103654e-05,-51.027031922941646
0.001333583569690974,-4.405186459050123
0.0046623048416173235,-1.8435338668814463
0.0011239414791995193,-6.951154163105971
0.016265735244008303,-0.7368686616573833
0.00018741240872117548,-2.4691261859033533
0.033718717218871236,-0.644665398526262
0.028289402792050042,-0.03527405375207271
0.024509362962263977,-0.22762403587819158
0.04513131316964473,-0.5892608407479593
0.0004885376351407036,-32.543335349099884
0.00723636141041805,-1.30628857976751
0.008108439301980522,-0.9264372808380282
0.0055303638515341895,-3.069279600838127
0.027881635008739646,-0.09856237438221432
0.013143507287594362,-1.5247227297970094
0.00013901665209223584,-20.998215384214205
0.014448527361477566,-0.035545120745886
0.0009564431804254452,-17.85373060713343
0.012059965334200467,-0.7640264454210001
0.025996550296792768,-1.3712244236027984
0.029553928832562824,-0.17815244745614228
0.009938094329469441,-1.486464303961653
0.028229073507658492,-1.3968673177685291
0.003089552120593113,-4.965041772170682
0.01967467383647683,-0.2790759917191158
0.01783502385794284,-0.7499471170605981
0.007398636565123486,-0.5610703634012771
0.0018341371795682383,-9.29894614646946
0.01263151102836268,-1.2470664067810981
0.0039405706392410264,-2.939539455831027
0.005661003893221466,-0.28583569432438616
0.03601942060483753,-0.7570827667397858
0.013011983211519142,-0.19398572779652984
0.03187889582794268,-1.3122472470533442
0.02429869086441181,-1.0028231130339258
0.009522340855211297,-2.306029991545852
0.020402243539821997,-0.2880253275593584
0.021605289624815872,-1.161132317040147
0.023018698893857627,-1.3645287132873107
0.033841672604844004,-1.210347796759667
0.02215864716415785,-1.5714218977000953
0.017189858839840876,-0.20392771503082416
0.024979551648506407,-0.9808922533864186
0.009045111240482457,-2.4540969963919372
0.013907447907216758,-0.8551735924448199
0.01291577553279646,-1.8186720947551758
0.014753739136310548,-1.41638836861258
0.014589259321392822,-0.4143712249623504
0.007974845600129454,-2.508205523475835
0.0240397086022213,-1.008633481509493
0.017391923194411414,-1.6941662686161625
0.010256609320608328,-0.26980338290328326
0.018185102896921063,-0.3686686955963399
0.012753854599854335,-0.2673511946582884
0.0010704573630292901,-4.136449802609111
0.02506910953049346,-0.630354711649722
0.028399121197816235,-0.6572878954346006
0.03128410097631249,-0.4887177068372545
0.024139796699737884,-0.21692819833642185
0.040529359833797636,-1.1626746345992471
0.007668158985377294,-1.9393609029666967
0.021747953582120047,-1.6184290143454103
0.011040276323499562,-1.2249594165904547
0.006407705347371913,-3.1930417787492194
0.008633086524032534,-0.7254237167557167
0.006456040144329186,-2.770999156702153
0.0005321972318659988,-21.841295683476492
0.006565101788190043,-1.530693746808439
0.016531699810907262,-0.3738812322243273
0.010609457759707862,-1.0173404250373752
0.03289296556737265,-0.9370704724217116
0.0031793746350118916,-5.477045565331579
0.007312542433609527,-3.0563382703798343
0.03290857462454081,-0.8000558554062668
0.0009326471309047076,-5.869252379861096
0.017083003556570345,-0.1726486074851653
0.007432324617924074,-0.5018981006648787
0.004760053492373445,-1.294976106680675
0.006571862249904631,-2.603926593683279
0.014936713816429336,-1.6010276038363067
0.006502730368516787,-2.4540738520654473
0.0026465553485955614,-6.291845247108494
0.007592487875797834,-1.9033730886362719
0.03576725775873827,-1.1058654970339759
0.007683429310658407,-0.45953493048613664
0.012862989218954221,-1.0549750606355852
0.020066745227035755,-0.5831296465164174
0.027057113758268324,-0.15604826876213432
0.024631601666511058,-0.101969510631566
0.009680951242706945,-1.4331037380183513
0.01771574840728697,-1.0882183660252838
0.002555185989170522,-5.925310522671818
0.0005971840554777558,-25.23856485647438
0.0020916723823440936,-4.939911141104718
0.0026631994160197393,-1.5166322059091513
0.0025384193645192044,-1.8907646495247254
0.0005439426018523804,-22.749965379334352
0.01376326673060135,-1.3710869731756692
0.03614350073893357,-1.028776837855527
0.002311394401642044,-5.422727138794043
0.006609944423943311,-1.3602605482741603
0.0028534002273824105,-6.24091402204916
0.005995586054437218,-1.4237206048658506
0.008781721297873926,-2.5830404832305804
0.031774036650183204,-1.115471260274216
0.0016764274014057416,-5.321971138501353
0.008157674447736376,-1.0886388997083218
0.0025499513838928966,-2.9280598230517394
0.02448499114073807,-0.09645615847133744
0.0022651718533136735,-8.44861995805547
0.009553825091332468,-0.19344020562623487
0.009675493365185408,-0.8144289823279102
0.004340954010422112,-1.6639621677385885
0.013250371939129644,-0.5516945973522276
0.031691462939217055,-0.5011636244485561
0.004215462365325229,-3.622984552566329
0.024677957471899846,-0.13836748091733878
0.008532922637329377,-0.688684662508877
0.022000777550167855,-1.414026107931839
0.020662921102414987,-0.16560975533310954
0.018253006129855927,-1.4179791530783452
0.03336797349933823,-0.8830751470225771
0.014856939569319643,-0.2738167240015163
0.008191410631035805,-2.99927346250198
0.004146698320307093,-3.106702023227842
0.005731392661731933,-2.13672317644859
0.001392164123504003,-6.022237182963466
0.03315848307709336,-1.126830787704605
0.04086519849082015,-0.013343275859800262
0.0033000982491510618,-5.872650831442937
0.005022721360764348,-1.299337054398972
9.567888241788694e-05,-169.9591143683395
0.003242771099284369,-4.976438133946296
0.013509935901082449,-1.0177144955413144
0.035330325183734024,-0.1291871820413633
0.0035500116005793823,-5.504463504354718
0.00447531020301984,-4.735754334450807
0.023559244390067045,-0.9274385341051
0.020305929220495317,-0.8159396919567817
0.0019485429591759168,-7.5682447949100915
0.0061418808732847325,-2.957133505857397
0.016040592533716314,-0.7820830590663228
0.01421009040590507,-0.35444939028946076
0.009174693628422761,-0.01653049358300631
0.0063940897551044784,-2.3939845089926433
0.03302113960189477,-0.6842515832411816
0.009704612838958841,-1.920877056368701
0.010996395325393154,-1.3310658366297314
0.01942185192419934,-0.3343970087061003
0.01807396093253013,-1.6196574511497859
0.0395238050282739,-1.022060311685851
0.005913769436018738,-0.9452828455599592
0.0219675450570547,-0.964631565298986
0.011650237529220174,-0.7169164270862878
0.015874739650753963,-0.5596245052981125
0.006715025403009134,-2.8003272449591172
0.027148506897613046,-1.417080672676289
0.014799234205662202,-1.5401099951670398
0.00888509390715568,-2.2477002101384
0.00663469315922093,-2.6261177433334173
0.016959750010167488,-1.425786937500692
0.013335457724161483,-0.3447443433826026
0.021995721411549984,-0.8875464499969512
0.01339088329373755,-0.878278981481436
0.016566000181670794,-1.4225718244264254
0.020010537997258226,-0.4268342340840443
0.03657936642667705,-0.7276274616089691
0.01701168194897488,-0.09365978097459783
0.03989993504426502,-1.1173152892376321
0.019586208896727176,-1.621151739811066
0.00465200315067515,-0.31445079237427415
0.006404190045486256,-2.6134572390742736
0.012633870180562942,-1.1552082027320247
0.012280077649585906,-0.5053923929311608
0.02472695460602061,-0.04609635323159
0.007439437385471936,-2.319159304323964
0.015930774160047855,-0.4668754171913828
0.034139467057655776,-0.31999324634558624
0.009940025917787362,-0.5818145709206738
0.0020081646210333096,-3.1397525380452196
0.035367586692703096,-1.094401393138953
0.01764780366807027,-0.26003553492610887
0.0103152046413557,-1.852332143700572
0.02300267194304263,-0.03133716962343957
0.019120143207696554,-0.06317130217117832
0.002408259136279297,-6.514767417997449
0.028675213298777515,-0.6587392124573563
0.012148138854361864,-1.4074307556535162
0.0047264516460924135,-2.480654278084237
0.025572234012660563,-1.4852862990518572
0.005171081930456075,-3.1715087854989306
0.012619563787105355,-1.2988165624623005
0.02717429573525553,-0.0447057076807816
4.1950058709565655e-05,-325.695419604245
0.0012252206168538796,-5.81911835657562
0.03216297872835588,-0.6147615929762169
0.005964913890206977,-1.664136964346741
0.018712314393216953,-0.6413200433316606
0.008233533668675588,-2.693399470358997
0.015451272558565158,-1.2483161596908448
0.008872549635966807,-0.13344501282953738
0.004844716437072041,-3.5829450417669984
0.008352843313328402,-1.259835115268623
0.003502496698508042,-2.386543542988797
0.00873202654039864,-0.58138972277015
0.035168225305934685,-0.9771799067379263
0.0075398144748300006,-3.1469597290848834
0.0078104668758425515,-1.1277231582886507
0.0004026049460180113,-12.407678520699415
0.0010625306909319854,-9.77588631441136
0.022690034352609034,-1.0827334010030114
0.00457503556594422,-2.166120978306369
0.0089856296490107,-2.2910665973262567
0.0010320105533837077,-16.260279656506164
0.044890871407046076,-0.6097993097711775
0.01398043504817174,-1.2792476317751837
0.02478847203445418,-0.5839893453965578
0.028016489955901593,-0.0897408688400788
0.000972426400605045,-13.84359723383326
0.03301554843582653,-0.5836149333231941
0.030664985638933176,-0.2743704976124605
0.0023245598014898956,-3.3372793784409316
0.020253149937583825,-1.4216558137562807
0.04040537417036783,-0.785490074854442
0.026117014016299556,-0.9569708282573801
0.012364140000844612,-0.6243853862921884
0.013472928361157016,-0.0811277837428882
0.001337347635349614,-0.17209373224208033
0.007299308510981065,-2.2079993096837276
0.015113425405098052,-0.09941019861857237
0.0030487820649330952,-4.482678713843295
0.005497921665680251,-0.27329377620886236
0.005119569424155816,-0.2952346857338537
0.008352026901163719,-0.8399628254350519
0.010631286760391129,-0.5735059617474533
0.014346055925070725,-1.5516720239978112
0.018453059303160345,-1.7811596600779338
7.508672557662638e-05,-46.75015039186353
0.0024536524579362763,-4.12251143152419
0.029083550410245393,-0.03633150131178228
0.00993312876533163,-1.409438892609668
0.01188150342064715,-1.2588606935273208
0.004992729436588376,-2.6794713019838965
0.01844002375094681,-0.9856878276551643
0.033507097185573084,-0.8606119636044898
0.032895099145928884,-0.6791817515135447
0.025457668831352965,-0.6340679898284898
0.023379559942422128,-0.34281762880578837
0.028430539086829854,-0.9400756025805292
0.0007815462136452917,-17.60929041744696
0.017709578044651952,-1.3903494043941629
0.005364556152543633,-0.0688677769543358
0.027761470084656303,-1.2255731939384336
0.025667475620500847,-0.8271550979544072
0.0010224860770054005,-12.672569974608724
0.005425832330261105,-3.8297412049504214
0.04210919810189748,-0.5093529632209539
0.0042783920222122344,-3.3122374636545344
0.00045374647884804595,-2.6492631705151624
0.007379795577283632,-1.2948481496482205
0.04024979557190518,-1.1807687304314347
0.010424266523689482,-1.745269480472829
0.02287159708322805,-1.0800955556071519
0.00706954835494721,-2.7180899571420882
0.030152749639478203,-0.6346566935499477
0.03783086890055256,-0.04699563362923854
0.007128964701264209,-0.7267626827042578
0.020436324415961868,-1.0163224990347397
0.011910173250382315,-0.6640821874143443
0.018444277277294804,-1.715532276092772
0.012850627760153256,-0.06293910961579421
0.017524379753864772,-1.3666310604960514
0.0029962276019102484,-2.736193528886041
0.03388087801434502,-0.5951624233731064
0.01580345589448933,-0.7147024400908419
0.002995850184386908,-4.207942233397781
0.023029707155801292,-0.7524678828578726
0.00047716097061705626,-10.903591714937749
0.02893116302632802,-1.1355367581893925
0.006078313113979808,-1.6170280095868579
0.010684553908381151,-2.0871146588860876
0.015623165112515444,-0.19255277817837643
0.003855383959632274,-0.5935403863683716
0.009111632249258149,-1.4386643376201522
0.0037812616191486527,-0.405565669544864
0.025569727639523334,-0.9916824626910715
0.030410541187923558,-0.4521014229905381
0.00530771796568645,-1.416252630043862
0.002372466666058776,-2.6498250767011826
0.0012039682998205865,-13.645156706562858
0.018090507048956525,-1.209220989892917
0.01243070862549021,-0.2186364792402108
0.031993221474100185,-0.35960205664041806
0.00958703016210627,-1.0907569467950282
0.015466499419090314,-0.7696943576291958
0.012799696736910433,-0.6595527014304202
0.007658284194915431,-3.049079548729106
0.016691454050118765,-0.08863315174399022
0.004170464886053547,-4.716165903568949
0.026807876308609542,-0.635297988445902
0.005437060693252001,-0.8111096565206338
0.006450583087313188,-2.4041267238945254
0.010565460575152258,-0.8205978561615024
0.009876923122972024,-2.0802008572189004
0.008993875813690945,-0.26618053090183996
0.04076576689592441,-0.5533222959149892
0.00897432843285448,-2.791205742585887
0.002688594786982469,-0.183426144977108
0.0008035102074204481,-9.677191846700838
0.006774153288556471,-1.8163833561068552
0.03909209812114108,-1.1472997564586311
0.023158008393839736,-0.6100081619814275
0.011112975492259449,-0.07071161710818069
0.02153249834102434,-1.5437888599830234
0.004122521933547238,-2.713994303518546
0.000789724463703222,-11.080744671831756
0.02753960078011843,-0.14363013937707986
0.004997206765119932,-4.131056276781511
0.007184857040615184,-0.40016943691896795
0.002245912218473596,-1.8334163928159644
0.0017916200104172197,-5.791306708407484
0.007154940653681262,-1.0564793539577335
0.0023141986671000553,-1.0335210487901139
0.023152233043594914,-1.335181872134617
0.03457918465713066,-1.096976151865249
0.04172656847017965,-0.9155869597724641
0.010106485985338,-0.8351957613309976
0.031039517564420832,-1.2693091549860611
0.011054015761835387,-1.9946787038585179
0.01782348635664484,-1.5459774028691964
0.0009228671357292275,-12.47308070589582
0.004083247577368467,-1.9594401515491109
0.01921659345898116,-0.2691675986202229
0.009608346752405461,-1.5976694678177608
0.005477250413062425,-1.8844923246450462
0.012948952306637503,-2.036221061788539
0.023588464417290726,-0.8845320004152512
0.02755232952156391,-0.7854983920914128
0.0033182403552508843,-2.692416908799853
0.008810006690071323,-0.9858277709191926
0.04095523036787552,-0.7682405455799586
0.0017502921192838142,-0.42346257811079896
0.02138586288449892,-0.6599283850394952
0.027453777860239913,-1.2482624606079658
0.0009140624294452211,-12.99611662931118
0.0037576965048205686,-3.1669470806637894
0.008335210849610926,-2.8752568191091834
0.0018050314317194845,-3.125890902766859
0.009972030996179135,-0.45384219921160507
0.02312776293062154,-0.9913397635736023
0.008771635427045728,-0.7230950996471117
0.0034212666852083276,-2.299778353375051
0.03142645024642583,-0.008584219875146081
0.04115041404498563,-0.3329287865092775
0.02232680476004619,-0.3257115850496774
0.019768828347884994,-0.3708694703171612
0.024180611041642774,-0.4222866899100009
0.027387731481493236,-0.7798724701212867
0.0015465565581878457,-8.867937783511495
0.013832670078766221,-0.9945818302860321
0.017095037436982007,-0.9039674716830264
0.030868673537414994,-0.18380763445921044
0.03112742878069166,-0.11148159772599328
0.002441313347316751,-4.486419919951073
0.009060641398836132,-0.716325149639257
0.0034521698957776016,-5.848636944960297
0.004277371325546887,-4.358317171066799
0.02368438617503366,-1.3743196785426965
0.02792901059473489,-1.2114045892090344
0.00010315054902229441,-91.9851263172798
0.014096668703235867,-0.590304692198695
0.02777320982965746,-1.2482488779730707
0.00959139740146425,-2.433471106878141
0.03359354732838431,-0.11817886595339751
0.011867774251496079,-1.0906393319992485
0.009281828205340788,-0.8647899233583082
0.004586660973814133,-1.0420968708389065
0.027521161700938282,-0.020640861993465737
0.007216952749442817,-1.3125372085447151
0.013751620740672611,-0.5525831275394234
0.039618575969625286,-0.2774480516074033
0.038062543056107095,-1.068291636534972
0.02372160154032772,-0.029785349824836924
0.006306433009781543,-2.880096630359031
0.017901115123608164,-1.7191503672164676
0.008550219249162239,-0.28410959689892934
0.020980325317257766,-0.02957853998900585
0.001195997615875812,-12.563178705088035
0.03597044206327938,-0.7548674063935827
0.010632948239310581,-0.5065045382440924
0.009526540439487186,-2.000676517738654
0.0377682001832852,-0.4796240031232447
0.014495121802875223,-0.43831898214328807
0.008798126322135478,-2.824819284447868
0.02044578335378344,-0.8610682381105036
0.015767340024560123,-1.9465427174465195
0.012002656060102364,-0.36702856363224
0.01650982895647896,-1.8682428848980936
0.014038719807218084,-1.950623161891307
0.0057628261878473535,-3.6032544590151803
0.01747112862879612,-0.5682320312481892
0.03885801923330528,-0.0025529274575844165
0.01114972245870165,-2.387825157098756
0.031106001540537876,-0.129216413251038
0.03633250853202956,-0.5705757862325493
0.029407911607195532,-0.9968184873726812
0.004470774855933619,-2.7111150476106407
0.02670477658595446,-0.5816813787224999
0.008942873896445158,-0.6916826838368665
0.011528615013264834,-1.6304133573785387
0.0021323060296683845,-2.781942851561338
0.026369296966082603,-0.1041289468800846
0.011520872617435491,-1.4464662925038023
0.008047989297928297,-1.6478406220460433
0.03373066340292528,-0.5209672028558211
0.007668166017446451,-1.3217615752711307
0.0010288088027692664,-9.338391234650379
0.02204601311755068,-1.0654369579832825
0.0013291591001901358,-13.083609785437579
0.013607157711126227,-1.3191787916942042
0.0018403373597414684,-6.2604061013815775
0.005516185059045027,-3.5199996858088234
0.009839515920374712,-1.4392245035294131
0.009737744040351071,-0.7344557754755331
0.018880775691535186,-0.4054758021273088
0.03612905576674885,-0.5090756244442215
0.001640932775593611,-10.343589157048285
0.009132267130350907,-1.9372478433270495
0.044824177628839085,-0.25307271450887914
0.008440329310574257,-0.21418882774910863
0.008730412342951535,-1.7241190274852067
